id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
759992507507442523,Rental unit in Shinjuku City · ★4.70 · 3 bedrooms · 4 beds · 2 baths,88049478,Asami,,Shinjuku Ku,35.70172,139.702,Entire home/apt,37814,2,20,2023-06-11,3.11,10,216,20,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第188号
761982416094024068,Rental unit in Sumida City · ★4.67 · 2 bedrooms · 3 beds · 1 bath,486821578,Stayme,,Sumida Ku,35.69169,139.80881,Entire home/apt,13017,2,3,2023-06-07,0.62,12,230,3,M130032077
760045580571478494,Condo in Toshima City · ★4.50 · 4 bedrooms · 13 beds · 1 bath,130691030,Wison,,Toshima Ku,35.73369,139.70793,Entire home/apt,54994,2,4,2023-03-29,0.63,15,83,4,Hotels and Inns Business Act | 豊島区池袋保健所 | 元豊池保衛環き第47号
761983158386812421,Rental unit in Sumida City · ★New · 1 bedroom · 3 beds · 1 bath,486821578,Stayme,,Sumida Ku,35.69115,139.80843,Entire home/apt,16332,2,2,2023-06-14,2,12,251,2,M130032078
761984420963191871,Rental unit in Sumida City · ★4.68 · 2 bedrooms · 3 beds · 1 bath,486821578,Stayme,,Sumida Ku,35.69102,139.80802,Entire home/apt,13017,2,19,2023-06-12,2.65,12,221,19,M130032079
760368915347092075,Hotel in Koto City · 1 bedroom · 1 bed · 1 shared bath,249538647,Hotel MONday Premium Toyosu,,Koto Ku,35.6489974,139.8010393,Private room,13467,1,1,2023-05-19,0.71,9,190,1,Hotels and Inns Business Act | 江東区保健所 | ３０江健生環き第４８号
761986125085794017,Rental unit in Sumida City · ★4.82 · 2 bedrooms · 3 beds · 1 bath,486821578,Stayme,,Sumida Ku,35.69305,139.80892,Entire home/apt,13139,2,22,2023-06-03,3.63,12,211,22,M130032081
760380203954862274,Hotel in Koto City · 1 bedroom · 1 bed · 1 shared bath,249538647,Hotel MONday Premium Toyosu,,Koto Ku,35.6489974,139.8010393,Private room,14017,1,1,2023-01-24,0.19,9,181,1,Hotels and Inns Business Act | 江東区保健所 | ３０江健生環き第４８号
760383923485507072,Hotel in Koto City · ★5.0 · 1 bedroom · 3 beds · 1 shared bath,249538647,Hotel MONday Premium Toyosu,,Koto Ku,35.6489974,139.8010393,Private room,15667,1,3,2023-06-12,0.43,9,260,3,Hotels and Inns Business Act | 江東区保健所 | ３０江健生環き第４８号
762117405569487371,Rental unit in Katsushika City · ★5.0 · 2 bedrooms · 6 beds · 1 bath,63598456,Spring,,Katsushika Ku,35.7146,139.86261,Entire home/apt,150000,1,3,2023-03-06,0.45,17,55,3,M130014930
762141178729084819,Rental unit in Ota City · ★5.0 · 1 bedroom · 3 beds · 1 bath,30722443,Cream Mama,,Ota Ku,35.55423039937694,139.73289719695896,Entire home/apt,6500,1,4,2023-05-02,0.99,2,33,4,M130029922
760385495874918512,Hotel in Koto City · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,249538647,Hotel MONday Premium Toyosu,,Koto Ku,35.6489974,139.8010393,Private room,14567,1,4,2023-02-03,0.57,9,221,4,Hotels and Inns Business Act | 江東区保健所 | ３０江健生環き第４８号
760393926344963788,Hotel in Koto City · 1 bedroom · 2 beds · 1 shared bath,249538647,Hotel MONday Premium Toyosu,,Koto Ku,35.6489974,139.8010393,Private room,15942,1,1,2022-12-12,0.15,9,215,1,Hotels and Inns Business Act | 江東区保健所 | ３０江健生環き第４８号
762438150388641355,Hotel in Taito City · 1 bedroom · 1 bed · 1 private bath,226154970,イチホテル上野新御徒町,,Taito Ku,35.7061007,139.7816195,Private room,14314,1,0,,,4,337,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10015号
760397904251135051,Hotel in Koto City · 1 bedroom · 3 beds · 1 shared bath,249538647,Hotel MONday Premium Toyosu,,Koto Ku,35.6489974,139.8010393,Private room,16217,1,1,2022-11-28,0.14,9,296,1,Hotels and Inns Business Act | 江東区保健所 | ３０江健生環き第４８号
760402937804296488,Hotel in Koto City · 1 bedroom · 3 beds · 1 bath,249538647,Hotel MONday Premium Toyosu,,Koto Ku,35.6489974,139.8010393,Private room,16767,1,0,,,9,70,0,Hotels and Inns Business Act | 江東区保健所 | ３０江健生環き第４８号
760403157891078536,Hotel in Koto City · ★5.0 · 1 bedroom · 3 beds · 1 shared bath,249538647,Hotel MONday Premium Toyosu,,Koto Ku,35.6489974,139.8010393,Private room,16217,1,3,2023-05-19,0.57,9,285,3,Hotels and Inns Business Act | 江東区保健所 | ３０江健生環き第４８号
762445595682961929,Hotel in Taito City · 1 bedroom · 1 bed · 1 private bath,226154970,イチホテル上野新御徒町,,Taito Ku,35.7061007,139.7816195,Private room,14314,1,0,,,4,247,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10015号
760412724054972539,Hotel in Chiyoda-ku · 1 bedroom · 2 beds · 1 shared bath,375928519,西沢,,Chiyoda Ku,35.696159,139.780853,Private room,40000,1,2,2023-03-16,0.32,17,206,2,Hotels and Inns Business Act | 千代田区千代田保健所 | 4千千保生環き第57号
762451261462368671,Hotel in Taito City · 1 bedroom · 1 bed · 1 private bath,226154970,イチホテル上野新御徒町,,Taito Ku,35.7061007,139.7816195,Private room,14614,1,0,,,4,182,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10015号
762455966700297361,Hotel in Taito City · 1 bedroom · 2 beds · 1 shared bath,226154970,イチホテル上野新御徒町,,Taito Ku,35.7061007,139.7816195,Private room,15814,1,1,2023-05-25,0.83,4,294,1,Hotels and Inns Business Act | 東京都台東区台東保健所 | 2台台健生環き第10015号
760437433942034950,Hotel in Ota City · 1 bedroom · 1 bed · 1 private bath,260500960,Hotel MONday 羽田空港,,Ota Ku,35.5520602,139.7394522,Private room,13636,1,1,2023-04-19,0.42,7,323,1,Hotels and Inns Business Act | 大田区保健所 | 保生環第0120号
762510583196770692,Rental unit in Toshima City · ★4.65 · 1 bedroom · 3 beds · 1 bath,488159831,Kasa,,Toshima Ku,35.72466,139.71252,Entire home/apt,20602,3,23,2023-06-25,3.42,2,31,23,M130031427
760466682737730885,Hotel in Ota City · 1 bedroom · 1 bed · 1 private bath,260500960,Hotel MONday 羽田空港,,Ota Ku,35.5520602,139.7394522,Private room,13636,1,0,,,7,178,0,Hotels and Inns Business Act | 大田区保健所 | 保生環第0120号
762542587614646804,Rental unit in Toshima City · ★4.71 · 3 bedrooms · 4 beds · 1.5 baths,130691030,Wison,,Toshima Ku,35.7307172,139.7333605,Entire home/apt,21551,1,7,2023-05-31,1.17,15,144,7,Hotels and Inns Business Act | 豊島区池袋保健所 | 元豊池保衛環き第123号
760481247229535236,Hotel in Ota City · ★4.71 · 1 bedroom · 1 bed · 1 private bath,260500960,Hotel MONday 羽田空港,,Ota Ku,35.5520602,139.7394522,Private room,14186,1,7,2023-06-13,1.02,7,227,7,Hotels and Inns Business Act | 大田区保健所 | 保生環第0120号
760494338814696136,Hotel in Ota City · ★4.53 · 1 bedroom · 2 beds · 1 private bath,260500960,Hotel MONday 羽田空港,,Ota Ku,35.5520602,139.7394522,Private room,16386,1,15,2023-06-18,2.45,7,318,15,Hotels and Inns Business Act | 大田区保健所 | 保生環第0120号
762576550743801323,Rental unit in Sumida City · ★4.61 · 1 bedroom · 3 beds · 1 bath,381175200,Marin,,Sumida Ku,35.712227,139.810615,Entire home/apt,12429,2,18,2023-06-21,4.86,1,61,18,Hotels and Inns Business Act | 墨田区保健所 | 30墨福衛生環第21号
760497003810429324,Hotel in Edogawa City · 1 bedroom · 1 bed · 1 shared bath,417451239,Hotel MONdayTokyoNishikasai,,Edogawa Ku,35.6644026,139.8583562,Private room,12650,1,1,2023-05-01,0.50,4,238,1,Hotels and Inns Business Act | 江戸川保健所 | 18江衛環01第70号
760502887615493283,Hotel in Ota City · 1 bedroom · 2 beds · 1 private bath,260500960,Hotel MONday 羽田空港,,Ota Ku,35.5520602,139.7394522,Private room,16936,1,0,,,7,246,0,Hotels and Inns Business Act | 大田区保健所 | 保生環第0120号
762618093634040404,Home in Ota City · ★4.76 · 3 bedrooms · 6 beds · 1 bath,247326938,Pqd,,Ota Ku,35.54549,139.74634,Entire home/apt,30829,1,34,2023-06-04,4.72,61,59,34,M130032086
760504293841913280,Home in Shinjuku City · ★4.69 · 4 bedrooms · 7 beds · 2 baths,286188033,Airi,,Shinjuku Ku,35.7005392,139.706355,Entire home/apt,54163,1,16,2023-06-10,2.39,16,95,16,M130031959
760504744355306458,Hotel in Edogawa City · 1 bedroom · 2 beds · 1 shared bath,417451239,Hotel MONdayTokyoNishikasai,,Edogawa Ku,35.6644026,139.8583562,Private room,13750,1,0,,,4,117,0,Hotels and Inns Business Act | 江戸川保健所 | 18江衛環01第70号
762692010834553061,Rental unit in Shinjuku City · ★4.43 · 1 bedroom · 1 bed · 1 bath,266670311,Mari,,Shinjuku Ku,35.7016024,139.7034673,Entire home/apt,10843,1,21,2023-06-15,2.93,11,161,21,M130029349
760509469736742343,Hotel in Ota City · 1 bedroom · 2 beds · 1 private bath,260500960,Hotel MONday 羽田空港,,Ota Ku,35.5520602,139.7394522,Private room,16936,1,1,2023-04-20,0.42,7,123,1,Hotels and Inns Business Act | 大田区保健所 | 保生環第0120号
760512245017430733,Hotel in Edogawa City · 1 bedroom · 3 beds · 1 shared bath,417451239,Hotel MONdayTokyoNishikasai,,Edogawa Ku,35.66444618298349,139.85825964047544,Private room,15565,1,0,,,4,186,0,Hotels and Inns Business Act | 江戸川保健所 | 18江衛環01第70号
760515601480265052,Hotel in Edogawa City · 1 bedroom · 2 beds · 1 shared bath,417451239,Hotel MONdayTokyoNishikasai,,Edogawa Ku,35.66443746638871,139.85822208954923,Private room,15290,1,0,,,4,180,0,Hotels and Inns Business Act | 江戸川保健所 | 18江衛環01第70号
760516899402933772,Hotel in Ota City · 1 bedroom · 2 beds · 1 private bath,260500960,Hotel MONday 羽田空港,,Ota Ku,35.5520602,139.7394522,Private room,17486,1,1,2022-12-19,0.16,7,70,1,Hotels and Inns Business Act | 大田区保健所 | 保生環第0120号
760520110862307657,Rental unit in Shinjuku City · ★4.0 · 3 bedrooms · 3 beds · 2 baths,348068631,並木,,Shinjuku Ku,35.70148,139.70255,Entire home/apt,39514,2,3,2023-06-10,0.45,4,191,3,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第188号
760539720035067780,Condo in Toshima City · ★4.94 · 1 bedroom · 1 bed · 1.5 baths,9496512,Izumi,,Toshima Ku,35.73102,139.72358,Entire home/apt,11025,2,16,2023-05-26,2.18,3,102,16,Hotels and Inns Business Act | 豊島区池袋保健所 | 4豊池保衛環き第90号
762692264585948321,Home in Koganei · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,488186137,三畳,,Koganei Shi,35.70421,139.52291,Private room,5000,1,4,2023-05-17,0.75,1,0,4,
760605582592757817,Rental unit in Shinjuku City · ★4.50 · 3 bedrooms · 4 beds · 2 baths,348068631,並木,,Shinjuku Ku,35.69911,139.70529,Entire home/apt,39686,2,4,2023-02-25,0.70,4,216,4,Hotels and Inns Business Act | 新宿区保健所 | 31新保衛環第188号
760735333384706254,Home in Edogawa City · 1 bedroom · 1 bed · 2 shared baths,49237439,Ken,,Edogawa Ku,35.7400106,139.8962345,Private room,1500,30,2,2023-03-23,0.53,10,364,2,
762892194332958931,Rental unit in Sumida City · 3 bedrooms · 7 beds · 3 baths,52000676,Kelly,,Sumida Ku,35.71033,139.81398,Entire home/apt,61990,2,2,2023-05-30,0.91,34,91,2,M130020586
761222109827454449,Home in Sumida City · ★4.75 · 2 bedrooms · 1 bath,247326938,Pqd,,Sumida Ku,35.71681,139.81258,Entire home/apt,18571,1,4,2023-05-22,0.58,61,84,4,M130019687
762911152127652379,Rental unit in Sumida City · 2 bedrooms · 5 beds · 2 baths,52000676,Kelly,,Sumida Ku,35.70984553293436,139.8158242528457,Entire home/apt,42990,2,0,,,34,100,0,M130020595
761227661415413377,ryokan in Minato City · 1 bedroom · 1.5 baths,487917192,Araiya,,Minato Ku,35.63853,139.73955,Private room,63800,1,0,,,1,62,0,
762914196311617112,Rental unit in Sumida City · 3 bedrooms · 6 beds · 3 baths,52000676,Kelly,,Sumida Ku,35.70976,139.81655,Entire home/apt,53990,2,0,,,34,91,0,M130020592
763357613176122697,Rental unit in Shibuya City · ★4.76 · 2 bedrooms · 2 beds · 1 bath,29569793,Livmo Inc.,,Shibuya Ku,35.67224,139.71076,Entire home/apt,47143,1,25,2023-06-23,4.34,12,166,25,M130032338
761254529174589691,Home in Shinjuku City · ★4.50 · 4 bedrooms · 6 beds · 1 bath,361706382,Angel,,Shinjuku Ku,35.6873984,139.6864114,Entire home/apt,40134,2,10,2023-04-22,1.42,1,137,10,M130031475
764101850668940421,Rental unit in Sumida City · ★4.71 · 2 bedrooms · 4 beds · 2 baths,52000676,Kelly,,Sumida Ku,35.70971,139.81455,Entire home/apt,35990,2,7,2023-06-14,2.31,34,113,7,M130020589
761717752670300785,Rental unit in Sumida City · ★4.85 · 1 bedroom · 2 beds · 1.5 baths,248210850,Triphome,,Sumida Ku,35.701279183348134,139.81286689226863,Entire home/apt,16297,1,13,2023-06-13,3.00,9,47,13,M130031827
761834638181712533,Condo in Sumida City · ★4.88 · 1 bedroom · 2 beds · 1.5 baths,248210850,Triphome,,Sumida Ku,35.699892657752486,139.81269772141812,Entire home/apt,17908,1,16,2023-06-23,3.04,9,55,16,M130031827
761834928431052806,Condo in Sumida City · ★4.82 · 1 bedroom · 2 beds · 1.5 baths,248210850,Triphome,,Sumida Ku,35.69997,139.81271,Entire home/apt,14647,1,11,2023-05-31,2.13,9,48,11,M130031828
764782610009016011,Boutique hotel in Koto City · 2 bedrooms · 4 beds · 1 private bath,488058871,Ulu Tokyo,,Koto Ku,35.675582,139.789518,Private room,46183,3,0,,,2,140,0,Hotels and Inns Business Act | 江東区保健所 | ４江健生環き第１３号
764831350897460422,Rental unit in Shibuya City · ★4.13 · 1 bedroom · 2 beds · 1 bath,29569793,Livmo Inc.,,Shibuya Ku,35.67328,139.71078,Entire home/apt,25714,1,15,2023-06-04,2.50,12,175,15,M130032339
761908217328693578,Rental unit in Sumida City · ★5.0 · 1 bedroom · 1 bed · 1 bath,431190584,Stayme,,Sumida Ku,35.6932092,139.7997406,Entire home/apt,6691,2,4,2023-06-21,4,7,217,4,M130032310
764969531009625240,Rental unit in Ome · ★4.80 · 1 bedroom · 3 beds · 1 private bath,474979321,直子,,Ome Shi,35.800122256544135,139.1831516535093,Private room,4571,1,5,2023-06-17,2.73,3,310,5,
761910306163621981,Rental unit in Sumida City · ★4.73 · 1 bedroom · 1 bed · 1 bath,484346106,Stayme,,Sumida Ku,35.70266,139.79904,Entire home/apt,7796,2,11,2023-06-06,1.80,6,237,11,M130032012
761916273087317068,Rental unit in Sumida City · ★5.0 · 1 bedroom · 2 beds · 1 bath,484346106,Stayme,,Sumida Ku,35.70207732189601,139.79867149405544,Entire home/apt,12276,2,7,2023-06-24,2.21,6,240,7,M130032014
761920358285689597,Rental unit in Sumida City · ★3.75 · Studio · 2 beds · 1 bath,484346106,Stayme,,Sumida Ku,35.70266933532102,139.80022292602115,Entire home/apt,7796,2,4,2023-06-27,3.75,6,255,4,M130032017
761923330473727853,Rental unit in Sumida City · ★5.0 · 1 bedroom · 2 beds · 1 bath,484346106,Stayme,,Sumida Ku,35.70045684911306,139.8002350520334,Entire home/apt,12276,2,3,2023-06-10,2.81,6,236,3,M130032020
765055959155131602,Rental unit in Ome · ★4.86 · 1 bedroom · 2 beds · 1 bath,474979321,直子,,Ome Shi,35.80087,139.18412,Entire home/apt,6571,1,14,2023-05-23,1.95,3,326,14,M130030502
765408274262054198,Rental unit in Suginami City · ★3.75 · 2 bedrooms · 2 beds · 1 bath,230910892,Risa & Kei,,Suginami Ku,35.70553,139.61183,Entire home/apt,8000,3,4,2023-05-05,0.68,38,46,4,M130034374
761924201229672226,Rental unit in Sumida City · 1 bedroom · 1 bed · 1 bath,484346106,Stayme,,Sumida Ku,35.70102,139.80059,Entire home/apt,7869,2,2,2023-04-16,0.79,6,226,2,M130032021
761925131814710996,Rental unit in Sumida City · ★New · 1 bedroom · 2 beds · 1 bath,484346106,Stayme,,Sumida Ku,35.700665993277966,139.79853593909675,Entire home/apt,12276,2,2,2023-06-19,1.87,6,253,2,M130032022
761943582345897700,Rental unit in Shibuya City · ★4.50 · 1 bedroom · 1 bed · 1 bath,484345280,Stayme,,Shibuya Ku,35.68716,139.6813,Entire home/apt,6314,2,14,2023-06-16,3.82,5,242,14,M130032055
765435502514303040,Home in Nerima City · 1 bedroom · 1 bed · 1 shared bath,29977398,David,,Nerima Ku,35.75805,139.57541,Private room,8229,1,2,2023-04-03,0.55,4,90,2,
761948226474541143,Rental unit in Shibuya City · ★4.36 · 1 bedroom · 1 bed · 1 bath,484345280,Stayme,,Shibuya Ku,35.68581,139.68077,Entire home/apt,6314,2,11,2023-06-19,1.77,5,230,11,M130032059
761950898980057483,Rental unit in Shibuya City · 2 bedrooms · 2 beds · 1 bath,484345280,Stayme,,Shibuya Ku,35.68724,139.68126,Entire home/apt,8536,2,2,2023-01-25,0.37,5,211,2,M130032061
761952397480680562,Rental unit in Shibuya City · 1 bedroom · 2 beds · 1 bath,484345280,Stayme,,Shibuya Ku,35.68679,139.68113,Entire home/apt,8536,2,2,2023-06-22,0.90,5,234,2,M130032062
761973155159616668,Rental unit in Sumida City · ★5.0 · 1 bedroom · 1 bed · 1 bath,486821578,Stayme,,Sumida Ku,35.691348661765446,139.8071712867804,Entire home/apt,7055,2,5,2023-03-25,1.27,12,238,5,M130032069
770512992935966218,Rental unit in Sumida-ku · ★4.71 · 1 bedroom · 2 beds · 1 bath,486130642,Stayme,,Sumida Ku,35.71099054891396,139.81593016365724,Entire home/apt,7796,2,7,2023-03-24,1.15,18,222,7,M130032129
765465780222504845,Rental unit in Sumida City · ★4.84 · 2 bedrooms · 3 beds · 1 bath,486821578,Stayme,,Sumida Ku,35.69249,139.80673,Entire home/apt,13017,2,19,2023-06-27,3.29,12,214,19,M130032083
770514203240024315,Rental unit in Sumida-ku · ★4.60 · 1 bedroom · 2 beds · 1 bath,486130642,Stayme,,Sumida Ku,35.7120159666413,139.81592346679415,Entire home/apt,7796,2,5,2023-02-21,0.75,18,227,5,M130032130
770515479738521909,Rental unit in Sumida-ku · ★4.67 · 1 bedroom · 2 beds · 1 bath,486130642,Stayme,,Sumida Ku,35.71191988441162,139.8176481701026,Entire home/apt,7869,2,9,2023-03-06,1.50,18,236,9,M130032131
765466263142470447,Rental unit in Itabashi City · ★4.29 · 1 bedroom · 1 bed · 1 private bath,73463626,Feng,,Itabashi Ku,35.763943779114406,139.67564882025857,Private room,8983,1,7,2023-06-04,1.39,34,190,7,
770516639909379114,Rental unit in Sumida-ku · ★4.79 · 1 bedroom · 2 beds · 1 bath,486130642,Stayme,,Sumida Ku,35.71007,139.81631,Entire home/apt,8031,2,14,2023-06-28,2.49,18,229,14,M130032132
765566507075036809,Home in Taito City · ★4.63 · 1 bedroom · 4 beds · 1 private bath,66429721,漫,,Taito Ku,35.71265,139.79031,Private room,13714,1,27,2023-06-14,4.01,5,164,27,
770517715526408606,Rental unit in Sumida-ku · ★4.83 · 1 bedroom · 2 beds · 1 bath,486130642,Stayme,,Sumida Ku,35.71232275359352,139.81614559125998,Entire home/apt,7869,2,6,2023-03-29,0.90,18,231,6,M130032133
770518938700778385,Rental unit in Sumida-ku · ★4.92 · 1 bedroom · 2 beds · 1 bath,486130642,Stayme,,Sumida Ku,35.71236,139.81759,Entire home/apt,7869,2,13,2023-06-25,2.00,18,237,13,M130032134
765611174376625905,Home in Taito City · ★4.80 · 2 bedrooms · 2 beds · 1 private bath,66429721,漫,,Taito Ku,35.71457,139.78897,Private room,14143,1,30,2023-06-15,4.33,5,145,30,
770520277007031575,Rental unit in Sumida-ku · ★4.92 · 1 bedroom · 2 beds · 1 bath,486130642,Stayme,,Sumida Ku,35.71212249697987,139.81744143003561,Entire home/apt,7869,2,12,2023-06-22,1.90,18,231,12,M130032135
770521604910881520,Rental unit in Sumida-ku · ★4.60 · 1 bedroom · 2 beds · 1 bath,486130642,Stayme,,Sumida Ku,35.71088,139.81792,Entire home/apt,8303,2,10,2023-06-04,1.50,18,236,10,M130032136
765648752112079486,Rental unit in Sumida City · ★4.71 · 1 bedroom · 3 beds · 1 bath,231273877,青梅,,Sumida Ku,35.70813,139.80143,Entire home/apt,21233,2,7,2023-04-30,1.12,27,138,7,Hotels and Inns Business Act | 墨田区保健所 | 31 墨福衛生環第91号
770522768317407584,Rental unit in Sumida-ku · ★4.80 · 1 bedroom · 2 beds · 1 bath,486130642,Stayme,,Sumida Ku,35.71064985198411,139.8179803748302,Entire home/apt,8003,2,15,2023-06-21,2.24,18,226,15,M130032137
770523862979877576,Rental unit in Sumida-ku · ★4.67 · 1 bedroom · 2 beds · 1 bath,486130642,Stayme,,Sumida Ku,35.71018901290767,139.8171492959801,Entire home/apt,7869,2,3,2023-03-27,0.52,18,242,3,M130032138
765803895771263180,Rental unit in Sumida City · ★5.0 · 1 bedroom · 3 beds · 3 baths,231273877,青梅,,Sumida Ku,35.70615,139.80173,Entire home/apt,24000,2,7,2023-05-19,0.98,27,147,7,Hotels and Inns Business Act | 墨田区保健所 | 31 墨福衛生環第91号
765823033420560152,Rental unit in Sumida City · ★5.0 · 1 bedroom · 3 beds · 2 baths,231273877,青梅,,Sumida Ku,35.70835,139.80026,Entire home/apt,20714,2,6,2023-06-12,0.85,27,147,6,Hotels and Inns Business Act | 墨田区保健所 | 31 墨福衛生環第91号
770525010675875484,Rental unit in Sumida-ku · ★4.80 · 1 bedroom · 2 beds · 1 bath,486130642,Stayme,,Sumida Ku,35.712325965442425,139.81735884154224,Entire home/apt,7784,2,10,2023-06-19,1.52,18,231,10,M130032139
765828932640870882,Rental unit in Sumida City · ★4.25 · 1 bedroom · 3 beds · 2 baths,231273877,青梅,,Sumida Ku,35.70762,139.80146,Entire home/apt,24286,2,8,2023-05-31,1.70,27,133,8,Hotels and Inns Business Act | 墨田区保健所 | 31 墨福衛生環第91号
770526188843810847,Rental unit in Sumida-ku · ★4.72 · 1 bedroom · 2 beds · 1 bath,486130642,Stayme,,Sumida Ku,35.712106322951705,139.81569408680437,Entire home/apt,8137,2,18,2023-06-28,2.74,18,236,18,M130032140
766077011568291290,Rental unit in 墨田区 · ★5.0 · 2 bedrooms · 2 beds · 1 bath,57699141,Qiu,,Sumida Ku,35.71358,139.81302,Entire home/apt,22286,4,4,2023-06-03,0.67,18,93,4,Hotels and Inns Business Act | 墨田区保健所 | 2墨福衛生環第４２１号
770527267293543385,Rental unit in Sumida-ku · ★5.0 · 1 bedroom · 2 beds · 1 bath,486130642,Stayme,,Sumida Ku,35.71240949293855,139.81770522046625,Entire home/apt,7869,2,7,2023-03-25,1.12,18,232,7,M130032141
770528525326503793,Rental unit in Sumida-ku · ★5.0 · 1 bedroom · 2 beds · 1 bath,486130642,Stayme,,Sumida Ku,35.71218446867553,139.8165292873292,Entire home/apt,7869,2,8,2023-06-28,1.26,18,235,8,M130032142
766141106007018841,Rental unit in Shinjuku City · ★4.67 · 2 bedrooms · 3 beds · 2 baths,219636782,Yuka,,Shinjuku Ku,35.70182340299749,139.70422081528397,Entire home/apt,21600,5,3,2023-05-19,1.32,34,114,3,M130023221
770544432461972058,Rental unit in Shibuya City · ★5.0 · 1 bedroom · 2 beds · 1 bath,25523994,Miwako,,Shibuya Ku,35.67056,139.70947,Entire home/apt,95147,3,4,2023-06-02,1.36,1,160,4,M130032349
766195572776942151,Hotel in Taito City · ★4.59 · 1 bedroom · 4 beds · 1 private bath,486824577,Stayme,,Taito Ku,35.71459,139.77839,Private room,18664,2,17,2023-04-21,2.77,31,261,17,Hotels and Inns Business Act | 東京都台東区台東保健所 | 4台台健生環き第10086号
770572469304182091,Rental unit in Taito City · ★4.43 · 1 bedroom · 4 beds · 1.5 baths,203206531,Asako,,Taito Ku,35.72227,139.79219,Entire home/apt,20190,1,28,2023-06-11,4.02,7,134,28,M130031950
766199545326551100,Rental unit in Shinjuku City · ★4.25 · 1 bedroom · 1 bed · 1 bath,219636782,Yuka,,Shinjuku Ku,35.69954,139.70502,Entire home/apt,10686,3,4,2023-04-12,0.94,34,138,4,M130023229
766220004816566336,Rental unit in Shinjuku City · ★5.0 · 1 bedroom · 1 bed · 1 bath,219636782,Yuka,,Shinjuku Ku,35.69968,139.7051,Entire home/apt,9714,3,6,2023-06-04,1.46,34,69,6,M130023201
770589391935393438,Home in Katsushika City · ★5.0 · 3 bedrooms · 8 beds · 3 baths,486279152,Atsu,,Katsushika Ku,35.75059670453456,139.84024865148885,Entire home/apt,36257,1,25,2023-06-27,3.59,1,171,25,Hotels and Inns Business Act | 葛飾区保健所 | 4葛保生環令第178号
766226779680617464,Hotel in Taito City · ★4.94 · 1 bedroom · 4 beds · 1 private bath,486824577,Stayme,,Taito Ku,35.71642,139.78002,Private room,35987,2,17,2023-06-17,2.79,31,242,17,Hotels and Inns Business Act | 東京都台東区台東保健所 | 4台台健生環き第10086号
766227102631487335,Rental unit in Toshima City · ★4.91 · 1 bedroom · 2 beds · 1 private bath,229005794,Meihuan,,Toshima Ku,35.7337334,139.7160102,Private room,10214,2,11,2023-06-04,1.76,5,56,11,
770627298784185853,Home in Arakawa City · ★4.71 · 2 bedrooms · 3 beds · 1 private bath,463540656,Kasumi,,Arakawa Ku,35.72992281048168,139.79683405608026,Private room,11286,1,17,2023-06-25,3.21,2,342,17,
770704399164721376,Home in Sumida City · 1 bedroom · Half-bath,172832252,Kuu,,Sumida Ku,35.7134901,139.8211414,Entire home/apt,12651,2,1,2023-05-07,0.56,5,77,1,Hotels and Inns Business Act | 墨田区保健所 | 31墨福衛生環第380号
766229749488731103,Rental unit in Shinjuku City · ★New · 2 bedrooms · 4 beds · 1 bath,219636782,Yuka,,Shinjuku Ku,35.698947721560096,139.70514168510545,Entire home/apt,22714,5,0,,,34,205,0,M130023201
766231594316280145,Hotel in Taito City · ★4.88 · 1 bedroom · 4 beds · 1 private bath,486824577,Stayme,,Taito Ku,35.7162,139.77893,Private room,39617,2,24,2023-06-11,3.77,31,262,24,Hotels and Inns Business Act | 東京都台東区台東保健所 | 4台台健生環き第10086号
770713751680284166,Hotel in Taito City · 1 bedroom · 1 bed · 1 shared bath,489546638,ヒロマスホテル 寿,,Taito Ku,35.70626867732227,139.79162399838404,Private room,4586,1,0,,,4,20,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10096号
770833110674004698,Rental unit in Itabashi City · ★4.82 · 1 bedroom · 2 beds · 1 bath,60672245,龍也,,Itabashi Ku,35.77338,139.69003,Entire home/apt,4814,3,11,2023-03-30,1.80,9,55,11,M130031847
766244007691218615,Home in Toshima City · ★4.75 · 5 bedrooms · 8 beds · 3 baths,77076382,樱子,,Toshima Ku,35.729219,139.7051782,Entire home/apt,33286,2,24,2023-06-19,3.62,1,0,24,M130004993
771097546916781586,Rental unit in 墨田区 · ★4.92 · 2 bedrooms · 2 beds · 1 bath,57699141,Qiu,,Sumida Ku,35.71296764958414,139.81280119732745,Entire home/apt,20286,4,26,2023-06-21,3.88,18,116,26,Hotels and Inns Business Act | 墨田区保健所 | 2墨福衛生環第421号
766265594903799612,Rental unit in Shibuya City · ★4.47 · 2 bedrooms · 4 beds · 1 bath,29569793,Livmo Inc.,,Shibuya Ku,35.67154,139.71051,Entire home/apt,41429,1,19,2023-06-18,3.03,12,170,19,M130032337
